0,0.0,1.0,0.0
1,0.0,1.0,0.0
2,0.0,0.816,0.184
3,0.0,1.0,0.0
4,0.0,1.0,0.0
5,0.0,1.0,0.0
6,0.0,0.629,0.371
7,0.0,0.702,0.298
8,0.0,0.862,0.138
9,0.0,1.0,0.0
10,0.089,0.621,0.29
11,0.0,0.741,0.259
12,0.0,0.674,0.326
13,0.0,0.783,0.217
14,0.0,0.825,0.175
15,0.0,0.702,0.298
16,0.0,0.761,0.239
17,0.0,0.68,0.32
18,0.0,0.903,0.097
19,0.205,0.795,0.0
20,0.0,0.596,0.404
21,0.0,0.79,0.21
22,0.1,0.651,0.249
23,0.0,1.0,0.0
24,0.0,0.667,0.333
25,0.0,1.0,0.0
26,0.0,1.0,0.0
27,0.0,0.709,0.291
28,0.189,0.811,0.0
29,0.0,1.0,0.0
30,0.0,0.571,0.429
31,0.0,1.0,0.0
32,0.0,0.678,0.322
33,0.0,1.0,0.0
34,0.0,0.578,0.422
35,0.0,0.896,0.104
36,0.312,0.688,0.0
37,0.0,1.0,0.0
38,0.0,0.879,0.121
39,0.0,0.62,0.38
40,0.0,0.58,0.42
41,0.0,0.746,0.254
42,0.158,0.678,0.164
43,0.0,0.469,0.531
44,0.0,1.0,0.0
45,0.0,0.779,0.221
46,0.0,1.0,0.0
47,0.0,1.0,0.0
48,0.0,0.699,0.301
49,0.0,,
50,0.0,0.417,0.583
51,0.0,1.0,0.0
52,0.0,1.0,0.0
53,0.381,0.619,0.0
54,0.0,1.0,0.0
55,0.0,0.779,0.221
56,0.318,0.682,0.0
57,0.0,0.701,0.299
58,0.16,0.71,0.13
59,0.0,0.677,0.323
60,0.0,1.0,0.0
61,0.0,1.0,0.0
62,0.095,0.608,0.297
63,0.0,1.0,0.0
64,0.191,0.601,0.208
65,0.0,1.0,0.0
66,0.0,0.477,0.523
67,0.0,0.847,0.153
68,0.286,0.714,0.0
69,0.0,1.0,0.0
70,0.0,1.0,0.0
71,0.103,0.735,0.162
72,0.0,1.0,0.0
73,0.0,0.791,0.209
74,0.247,0.753,0.0
75,0.0,0.652,0.348
76,0.0,0.641,0.359
77,0.277,0.723,0.0
78,0.0,1.0,0.0
79,0.304,0.696,0.0
80,0.217,0.783,0.0
81,0.251,0.524,0.225
82,0.0,1.0,0.0
83,0.23,0.397,0.373
84,0.0,0.687,0.313
85,0.0,1.0,0.0
86,0.0,0.829,0.171
87,0.0,0.68,0.32
88,0.0,0.763,0.237
89,0.0,0.811,0.189
90,0.0,0.423,0.577
91,0.149,0.851,0.0
92,0.0,1.0,0.0
93,0.0,1.0,0.0
94,0.0,0.519,0.481
95,0.0,1.0,0.0
96,0.0,1.0,0.0
97,0.0,1.0,0.0
98,0.0,1.0,0.0
99,0.0,0.536,0.464
100,0.093,0.811,0.097
101,0.0,0.859,0.141
102,0.0,1.0,0.0
103,0.0,0.725,0.275
104,0.0,0.625,0.375
105,0.0,1.0,0.0
106,0.0,0.686,0.314
107,0.0,0.378,0.622
108,0.0,1.0,0.0
109,0.0,0.61,0.39
110,0.0,1.0,0.0
111,0.561,0.439,0.0
112,0.467,0.533,0.0
113,0.0,0.862,0.138
114,0.0,1.0,0.0
115,0.0,0.838,0.162
116,0.306,0.694,0.0
117,0.0,,
118,0.145,0.855,0.0
119,0.0,1.0,0.0
120,0.0,0.671,0.329
121,0.0,0.545,0.455
122,0.0,0.687,0.313
123,0.0,1.0,0.0
124,0.381,0.619,0.0
125,0.0,1.0,0.0
126,0.0,0.882,0.118
127,0.0,1.0,0.0
128,0.0,1.0,0.0
129,0.0,0.747,0.253
130,0.0,0.735,0.265
131,0.0,0.682,0.318
132,0.0,1.0,0.0
133,0.0,1.0,0.0
134,0.147,0.733,0.12
135,0.0,0.697,0.303
136,0.196,0.804,0.0
137,0.0,1.0,0.0
138,0.0,1.0,0.0
139,0.0,0.856,0.144
140,0.164,0.594,0.241
141,0.0,1.0,0.0
142,0.0,0.789,0.211
143,0.0,0.732,0.268
144,0.0,1.0,0.0
145,0.174,0.826,0.0
146,0.0,0.685,0.315
147,0.071,0.833,0.096
148,0.0,1.0,0.0
149,0.0,1.0,0.0
150,0.185,0.679,0.136
151,0.237,0.763,0.0
152,0.394,0.606,0.0
153,0.0,0.87,0.13
154,0.0,1.0,0.0
155,0.0,1.0,0.0
156,0.0,1.0,0.0
157,0.0,0.714,0.286
158,0.0,0.73,0.27
159,0.0,,
160,0.0,0.741,0.259
161,0.0,1.0,0.0
162,0.0,0.787,0.213
163,0.0,1.0,0.0
164,0.266,0.484,0.25
165,0.0,0.819,0.181
166,0.278,0.556,0.167
167,0.178,0.822,0.0
168,0.136,0.864,0.0
169,0.0,0.749,0.251
170,0.0,0.901,0.099
171,0.0,1.0,0.0
172,0.0,1.0,0.0
173,0.452,0.548,0.0
174,0.0,1.0,0.0
175,0.0,0.764,0.236
176,0.299,0.701,0.0
177,0.0,1.0,0.0
178,0.0,1.0,0.0
179,0.0,1.0,0.0
180,0.0,0.756,0.244
181,0.0,0.51,0.49
182,0.0,1.0,0.0
183,0.0,0.802,0.198
184,0.0,0.508,0.492
185,0.138,0.759,0.103
186,0.0,1.0,0.0
187,0.0,0.775,0.225
188,0.0,0.681,0.319
189,0.147,0.706,0.147
190,0.229,0.625,0.146
191,0.0,1.0,0.0
192,0.0,0.649,0.351
193,0.0,1.0,0.0
194,0.177,0.823,0.0
195,0.0,0.465,0.535
196,0.0,1.0,0.0
197,0.0,1.0,0.0
198,0.178,0.609,0.213
199,0.447,0.553,0.0
